波长,5:30,6:30,7:30,8:30,9:30,10:30,11:30,12:30,13:30,14:30,15:30,16:30,17:30,18:30,19:30
697(mW/m2/nm),1.100113000000000,1.089959666666670,1.079806333333330,1.069653000000000,1.118491750000000,1.167330500000000,1.216169250000000,1.265008000000000,1.218950000000000,1.172892000000000,1.126834000000000,1.080776000000000,0.804995000000000,0.529214000000000,0.253433000000000
698(mW/m2/nm),1.099298000000000,1.089486333333330,1.079674666666670,1.069863000000000,1.117631500000000,1.165400000000000,1.213168500000000,1.260937000000000,1.215531750000000,1.170126500000000,1.124721250000000,1.079316000000000,0.805092333333333,0.530868666666667,0.256645000000000
699(mW/m2/nm),1.098973000000000,1.089645666666670,1.080318333333330,1.070991000000000,1.117508500000000,1.164026000000000,1.210543500000000,1.257061000000000,1.212348750000000,1.167636500000000,1.122924250000000,1.078212000000000,0.805526666666667,0.532841333333333,0.260156000000000
700(mW/m2/nm),1.103418000000000,1.094752000000000,1.086086000000000,1.077420000000000,1.123163750000000,1.168907500000000,1.214651250000000,1.260395000000000,1.217112750000000,1.173830500000000,1.130548250000000,1.087266000000000,0.812852666666667,0.538439333333333,0.264026000000000
701(mW/m2/nm),1.106799000000000,1.098648666666670,1.090498333333330,1.082348000000000,1.127451000000000,1.172554000000000,1.217657000000000,1.262760000000000,1.220371000000000,1.177982000000000,1.135593000000000,1.093204000000000,0.817908333333334,0.542612666666667,0.267317000000000
702(mW/m2/nm),1.108237000000000,1.100023000000000,1.091809000000000,1.083595000000000,1.128660000000000,1.173725000000000,1.218790000000000,1.263855000000000,1.220210500000000,1.176566000000000,1.132921500000000,1.089277000000000,0.815815000000000,0.542353000000000,0.268891000000000
703(mW/m2/nm),1.108872000000000,1.100383000000000,1.091894000000000,1.083405000000000,1.128385500000000,1.173366000000000,1.218346500000000,1.263327000000000,1.219165000000000,1.175003000000000,1.130841000000000,1.086679000000000,0.814608666666667,0.542538333333333,0.270468000000000
704(mW/m2/nm),1.110868000000000,1.101723666666670,1.092579333333330,1.083435000000000,1.128363250000000,1.173291500000000,1.218219750000000,1.263148000000000,1.219600250000000,1.176052500000000,1.132504750000000,1.088957000000000,0.816878000000000,0.544799000000000,0.272720000000000
705(mW/m2/nm),1.115533000000000,1.105971333333330,1.096409666666670,1.086848000000000,1.131321000000000,1.175794000000000,1.220267000000000,1.264740000000000,1.221787750000000,1.178835500000000,1.135883250000000,1.092931000000000,0.820643333333333,0.548355666666667,0.276068000000000
706(mW/m2/nm),1.119614000000000,1.109858333333330,1.100102666666670,1.090347000000000,1.133925500000000,1.177504000000000,1.221082500000000,1.264661000000000,1.222389500000000,1.180118000000000,1.137846500000000,1.095575000000000,0.823587666666667,0.551600333333333,0.279613000000000
707(mW/m2/nm),1.125259000000000,1.115049333333330,1.104839666666670,1.094630000000000,1.138357250000000,1.182084500000000,1.225811750000000,1.269539000000000,1.227068750000000,1.184598500000000,1.142128250000000,1.099658000000000,0.827776000000000,0.555894000000000,0.284012000000000
708(mW/m2/nm),1.130784000000000,1.120034333333330,1.109284666666670,1.098535000000000,1.142766000000000,1.186997000000000,1.231228000000000,1.275459000000000,1.232494750000000,1.189530500000000,1.146566250000000,1.103602000000000,0.831911000000000,0.560220000000000,0.288529000000000
709(mW/m2/nm),1.127979000000000,1.118133333333330,1.108287666666670,1.098442000000000,1.142110750000000,1.185779500000000,1.229448250000000,1.273117000000000,1.230022500000000,1.186928000000000,1.143833500000000,1.100739000000000,0.830392333333333,0.560045666666667,0.289699000000000
710(mW/m2/nm),1.121962000000000,1.113047666666670,1.104133333333330,1.095219000000000,1.138109750000000,1.181000500000000,1.223891250000000,1.266782000000000,1.223825500000000,1.180869000000000,1.137912500000000,1.094956000000000,0.826546666666667,0.558137333333333,0.289728000000000
711(mW/m2/nm),1.113249000000000,1.104477666666670,1.095706333333330,1.086935000000000,1.128675250000000,1.170415500000000,1.212155750000000,1.253896000000000,1.212248750000000,1.170601500000000,1.128954250000000,1.087307000000000,0.820757333333333,0.554207666666667,0.287658000000000
712(mW/m2/nm),1.102357000000000,1.093775666666670,1.085194333333330,1.076613000000000,1.117944250000000,1.159275500000000,1.200606750000000,1.241938000000000,1.200751500000000,1.159565000000000,1.118378500000000,1.077192000000000,0.812470666666667,0.547749333333333,0.283028000000000
713(mW/m2/nm),1.083302000000000,1.075037333333330,1.066772666666670,1.058508000000000,1.100889250000000,1.143270500000000,1.185651750000000,1.228033000000000,1.185618750000000,1.143204500000000,1.100790250000000,1.058376000000000,0.796256666666667,0.534137333333333,0.272018000000000
714(mW/m2/nm),1.059239000000000,1.050743333333330,1.042247666666670,1.033752000000000,1.077560000000000,1.121368000000000,1.165176000000000,1.208984000000000,1.166196750000000,1.123409500000000,1.080622250000000,1.037835000000000,0.778513666666667,0.519192333333333,0.259871000000000
715(mW/m2/nm),1.030081000000000,1.020875333333330,1.011669666666670,1.002464000000000,1.047997750000000,1.093531500000000,1.139065250000000,1.184599000000000,1.142226250000000,1.099853500000000,1.057480750000000,1.015108000000000,0.758930000000000,0.502752000000000,0.246574000000000
716(mW/m2/nm),1.003367000000000,0.993840000000000,0.984313000000000,0.974786000000000,1.021639000000000,1.068492000000000,1.115345000000000,1.162198000000000,1.119080000000000,1.075962000000000,1.032844000000000,0.989726000000000,0.737555666666667,0.485385333333333,0.233215000000000
717(mW/m2/nm),0.979108000000000,0.969373000000000,0.959638000000000,0.949903000000000,0.998028000000000,1.046153000000000,1.094278000000000,1.142403000000000,1.098062250000000,1.053721500000000,1.009380750000000,0.965040000000000,0.716749000000000,0.468458000000000,0.220167000000000
718(mW/m2/nm),0.962755000000000,0.953336666666667,0.943918333333333,0.934500000000000,0.984224750000000,1.033949500000000,1.083674250000000,1.133399000000000,1.087999750000000,1.042600500000000,0.997201250000000,0.951802000000000,0.705117666666667,0.458433333333333,0.211749000000000
719(mW/m2/nm),0.942903000000000,0.933951000000000,0.924999000000000,0.916047000000000,0.966864000000000,1.017681000000000,1.068498000000000,1.119315000000000,1.073252750000000,1.027190500000000,0.981128250000000,0.935066000000000,0.690931666666667,0.446797333333333,0.202663000000000
720(mW/m2/nm),0.921360000000000,0.913281333333333,0.905202666666667,0.897124000000000,0.947804250000000,0.998484500000000,1.049164750000000,1.099845000000000,1.053942250000000,1.008039500000000,0.962136750000000,0.916234000000000,0.675149666666667,0.434065333333333,0.192981000000000
721(mW/m2/nm),0.904970000000000,0.896978000000000,0.888986000000000,0.880994000000000,0.931873250000000,0.982752500000000,1.033631750000000,1.084511000000000,1.038706500000000,0.992902000000000,0.947097500000000,0.901293000000000,0.662908333333333,0.424523666666667,0.186139000000000
722(mW/m2/nm),0.897075000000000,0.888153000000000,0.879231000000000,0.870309000000000,0.921932250000000,0.973555500000000,1.025178750000000,1.076802000000000,1.030914000000000,0.985026000000000,0.939138000000000,0.893250000000000,0.656592333333333,0.419934666666667,0.183277000000000
723(mW/m2/nm),0.898831000000000,0.889714000000000,0.880597000000000,0.871480000000000,0.923811750000000,0.976143500000000,1.028475250000000,1.080807000000000,1.034384750000000,0.987962500000000,0.941540250000000,0.895118000000000,0.658211666666667,0.421305333333333,0.184399000000000
724(mW/m2/nm),0.904956000000000,0.895984666666667,0.887013333333333,0.878042000000000,0.931063000000000,0.984084000000000,1.037105000000000,1.090126000000000,1.042963750000000,0.995801500000000,0.948639250000000,0.901477000000000,0.663433333333333,0.425389666666667,0.187346000000000
725(mW/m2/nm),0.911078000000000,0.901745666666667,0.892413333333333,0.883081000000000,0.936397750000000,0.989714500000000,1.043031250000000,1.096348000000000,1.049140750000000,1.001933500000000,0.954726250000000,0.907519000000000,0.668478666666667,0.429438333333333,0.190398000000000
726(mW/m2/nm),0.915316000000000,0.905735666666667,0.896155333333333,0.886575000000000,0.940069500000000,0.993564000000000,1.047058500000000,1.100553000000000,1.053256750000000,1.005960500000000,0.958664250000000,0.911368000000000,0.671785333333333,0.432202666666667,0.192620000000000
727(mW/m2/nm),0.914644000000000,0.905377000000000,0.896110000000000,0.886843000000000,0.940298750000000,0.993754500000000,1.047210250000000,1.100666000000000,1.052785000000000,1.004904000000000,0.957023000000000,0.909142000000000,0.670101000000000,0.431060000000000,0.192019000000000
728(mW/m2/nm),0.919322000000000,0.910543000000000,0.901764000000000,0.892985000000000,0.946265250000000,0.999545500000000,1.052825750000000,1.106106000000000,1.057560000000000,1.009014000000000,0.960468000000000,0.911922000000000,0.673126333333333,0.434330666666667,0.195535000000000
729(mW/m2/nm),0.925553000000000,0.917494333333333,0.909435666666667,0.901377000000000,0.954072750000000,1.006768500000000,1.059464250000000,1.112160000000000,1.063104250000000,1.014048500000000,0.964992750000000,0.915937000000000,0.678196000000000,0.440455000000000,0.202714000000000
730(mW/m2/nm),0.937111000000000,0.929241333333333,0.921371666666667,0.913502000000000,0.963683750000000,1.013865500000000,1.064047250000000,1.114229000000000,1.067242500000000,1.020256000000000,0.973269500000000,0.926283000000000,0.688147666666667,0.450012333333333,0.211877000000000
731(mW/m2/nm),0.953322000000000,0.945410666666667,0.937499333333333,0.929588000000000,0.976827750000000,1.024067500000000,1.071307250000000,1.118547000000000,1.074302000000000,1.030057000000000,0.985812000000000,0.941567000000000,0.701842000000000,0.462117000000000,0.222392000000000
732(mW/m2/nm),0.971174000000000,0.962189333333333,0.953204666666667,0.944220000000000,0.992628750000000,1.041037500000000,1.089446250000000,1.137855000000000,1.092832250000000,1.047809500000000,1.002786750000000,0.957764000000000,0.715948333333333,0.474132666666667,0.232317000000000
733(mW/m2/nm),0.986911000000000,0.977188333333333,0.967465666666667,0.957743000000000,1.006413750000000,1.055084500000000,1.103755250000000,1.152426000000000,1.107164000000000,1.061902000000000,1.016640000000000,0.971378000000000,0.728329666666667,0.485281333333333,0.242233000000000
734(mW/m2/nm),1.002653000000000,0.992868000000000,0.983083000000000,0.973298000000000,1.020493000000000,1.067688000000000,1.114883000000000,1.162078000000000,1.117532750000000,1.072987500000000,1.028442250000000,0.983897000000000,0.740361333333333,0.496825666666667,0.253290000000000
735(mW/m2/nm),1.019178000000000,1.009550333333330,0.999922666666667,0.990295000000000,1.035396000000000,1.080497000000000,1.125598000000000,1.170699000000000,1.127239000000000,1.083779000000000,1.040319000000000,0.996859000000000,0.752871666666667,0.508884333333333,0.264897000000000
736(mW/m2/nm),1.036516000000000,1.027183000000000,1.017850000000000,1.008517000000000,1.051134750000000,1.093752500000000,1.136370250000000,1.178988000000000,1.136840250000000,1.094692500000000,1.052544750000000,1.010397000000000,0.765920000000000,0.521443000000000,0.276966000000000
737(mW/m2/nm),1.044361000000000,1.035913333333330,1.027465666666670,1.019018000000000,1.061096000000000,1.103174000000000,1.145252000000000,1.187330000000000,1.145164500000000,1.102999000000000,1.060833500000000,1.018668000000000,0.774456333333333,0.530244666666667,0.286033000000000
738(mW/m2/nm),1.046355000000000,1.038453666666670,1.030552333333330,1.022651000000000,1.063768000000000,1.104885000000000,1.146002000000000,1.187119000000000,1.145543750000000,1.103968500000000,1.062393250000000,1.020818000000000,0.778092666666667,0.535367333333333,0.292642000000000
739(mW/m2/nm),1.055644000000000,1.046849666666670,1.038055333333330,1.029261000000000,1.068341250000000,1.107421500000000,1.146501750000000,1.185582000000000,1.146078250000000,1.106574500000000,1.067070750000000,1.027567000000000,0.784713333333333,0.541859666666667,0.299006000000000
740(mW/m2/nm),1.061719000000000,1.052959666666670,1.044200333333330,1.035441000000000,1.073758500000000,1.112076000000000,1.150393500000000,1.188711000000000,1.149274500000000,1.109838000000000,1.070401500000000,1.030965000000000,0.789196666666667,0.547428333333333,0.305660000000000
741(mW/m2/nm),1.062686000000000,1.054746333333330,1.046806666666670,1.038867000000000,1.077390250000000,1.115913500000000,1.154436750000000,1.192960000000000,1.152028000000000,1.111096000000000,1.070164000000000,1.029232000000000,0.790090333333333,0.550948666666667,0.311807000000000
742(mW/m2/nm),1.068081000000000,1.059048333333330,1.050015666666670,1.040983000000000,1.078028750000000,1.115074500000000,1.152120250000000,1.189166000000000,1.149760250000000,1.110354500000000,1.070948750000000,1.031543000000000,0.793666333333333,0.555789666666667,0.317913000000000
743(mW/m2/nm),1.073822000000000,1.064156000000000,1.054490000000000,1.044824000000000,1.080231500000000,1.115639000000000,1.151046500000000,1.186454000000000,1.148800250000000,1.111146500000000,1.073492750000000,1.035839000000000,0.798578000000000,0.561317000000000,0.324056000000000
744(mW/m2/nm),1.074358000000000,1.066832000000000,1.059306000000000,1.051780000000000,1.085715750000000,1.119651500000000,1.153587250000000,1.187523000000000,1.151007250000000,1.114491500000000,1.077975750000000,1.041460000000000,0.803983666666667,0.566507333333334,0.329031000000000
745(mW/m2/nm),1.074043000000000,1.066777666666670,1.059512333333330,1.052247000000000,1.086397000000000,1.120547000000000,1.154697000000000,1.188847000000000,1.152540500000000,1.116234000000000,1.079927500000000,1.043621000000000,0.806490333333333,0.569359666666667,0.332229000000000
746(mW/m2/nm),1.074968000000000,1.066410333333330,1.057852666666670,1.049295000000000,1.085107500000000,1.120920000000000,1.156732500000000,1.192545000000000,1.155621500000000,1.118698000000000,1.081774500000000,1.044851000000000,0.808100666666667,0.571350333333333,0.334600000000000
747(mW/m2/nm),1.076416000000000,1.067407333333330,1.058398666666670,1.049390000000000,1.085999750000000,1.122609500000000,1.159219250000000,1.195829000000000,1.157752250000000,1.119675500000000,1.081598750000000,1.043522000000000,0.807894000000000,0.572266000000000,0.336638000000000
748(mW/m2/nm),1.074927000000000,1.065809666666670,1.056692333333330,1.047575000000000,1.084220250000000,1.120865500000000,1.157510750000000,1.194156000000000,1.155747250000000,1.117338500000000,1.078929750000000,1.040521000000000,0.806229333333333,0.571937666666667,0.337646000000000
749(mW/m2/nm),1.068986000000000,1.060457333333330,1.051928666666670,1.043400000000000,1.078279500000000,1.113159000000000,1.148038500000000,1.182918000000000,1.146590750000000,1.110263500000000,1.073936250000000,1.037609000000000,0.804094000000000,0.570579000000000,0.337064000000000
750(mW/m2/nm),1.067565000000000,1.059593666666670,1.051622333333330,1.043651000000000,1.077811250000000,1.111971500000000,1.146131750000000,1.180292000000000,1.143805250000000,1.107318500000000,1.070831750000000,1.034345000000000,0.801939000000000,0.569533000000000,0.337127000000000
751(mW/m2/nm),1.066818000000000,1.059399333333330,1.051980666666670,1.044562000000000,1.078578750000000,1.112595500000000,1.146612250000000,1.180629000000000,1.142681000000000,1.104733000000000,1.066785000000000,1.028837000000000,0.798198000000000,0.567559000000000,0.336920000000000
752(mW/m2/nm),1.052692000000000,1.045740666666670,1.038789333333330,1.031838000000000,1.064759750000000,1.097681500000000,1.130603250000000,1.163525000000000,1.127480750000000,1.091436500000000,1.055392250000000,1.019348000000000,0.790710666666667,0.562073333333333,0.333436000000000
753(mW/m2/nm),1.033057000000000,1.026606666666670,1.020156333333330,1.013706000000000,1.046017750000000,1.078329500000000,1.110641250000000,1.142953000000000,1.108171750000000,1.073390500000000,1.038609250000000,1.003828000000000,0.778034333333333,0.552240666666667,0.326447000000000
754(mW/m2/nm),1.007935000000000,1.002021333333330,0.996107666666667,0.990194000000000,1.022845750000000,1.055497500000000,1.088149250000000,1.120801000000000,1.086050750000000,1.051300500000000,1.016550250000000,0.981800000000000,0.759437000000000,0.537074000000000,0.314711000000000
755(mW/m2/nm),0.953556000000000,0.947193000000000,0.940830000000000,0.934467000000000,0.966671250000000,0.998875500000000,1.031079750000000,1.063284000000000,1.029595750000000,0.995907500000000,0.962219250000000,0.928531000000000,0.716279333333333,0.504027666666667,0.291776000000000
756(mW/m2/nm),0.887480000000000,0.880456333333333,0.873432666666667,0.866409000000000,0.898175250000000,0.929941500000000,0.961707750000000,0.993474000000000,0.960954500000000,0.928435000000000,0.895915500000000,0.863396000000000,0.663661666666667,0.463927333333333,0.264193000000000
757(mW/m2/nm),0.819018000000000,0.811848666666667,0.804679333333333,0.797510000000000,0.830537750000000,0.863565500000000,0.896593250000000,0.929621000000000,0.896740750000000,0.863860500000000,0.830980250000000,0.798100000000000,0.610136333333333,0.422172666666667,0.234209000000000
758(mW/m2/nm),0.759053000000000,0.751387000000000,0.743721000000000,0.736055000000000,0.770221750000000,0.804388500000000,0.838555250000000,0.872722000000000,0.839634500000000,0.806547000000000,0.773459500000000,0.740372000000000,0.561910333333333,0.383448666666667,0.204987000000000
759(mW/m2/nm),0.704855000000000,0.696427000000000,0.687999000000000,0.679571000000000,0.714717000000000,0.749863000000000,0.785009000000000,0.820155000000000,0.787039250000000,0.753923500000000,0.720807750000000,0.687692000000000,0.517180666666667,0.346669333333333,0.176158000000000
760(mW/m2/nm),0.661753000000000,0.654819000000000,0.647885000000000,0.640951000000000,0.677717750000000,0.714484500000000,0.751251250000000,0.788018000000000,0.752851250000000,0.717684500000000,0.682517750000000,0.647351000000000,0.483077000000000,0.318803000000000,0.154529000000000
761(mW/m2/nm),0.627368000000000,0.621296333333333,0.615224666666667,0.609153000000000,0.647347250000000,0.685541500000000,0.723735750000000,0.761930000000000,0.725366000000000,0.688802000000000,0.652238000000000,0.615674000000000,0.456244000000000,0.296814000000000,0.137384000000000
762(mW/m2/nm),0.608274000000000,0.601932666666667,0.595591333333333,0.589250000000000,0.628669750000000,0.668089500000000,0.707509250000000,0.746929000000000,0.709977250000000,0.673025500000000,0.636073750000000,0.599122000000000,0.441887333333333,0.284652666666667,0.127418000000000
763(mW/m2/nm),0.628506000000000,0.621799333333333,0.615092666666667,0.608386000000000,0.650103250000000,0.691820500000000,0.733537750000000,0.775255000000000,0.736053500000000,0.696852000000000,0.657650500000000,0.618449000000000,0.457267000000000,0.296085000000000,0.134903000000000
764(mW/m2/nm),0.664355000000000,0.657289666666667,0.650224333333333,0.643159000000000,0.686516000000000,0.729873000000000,0.773230000000000,0.816587000000000,0.775500250000000,0.734413500000000,0.693326750000000,0.652240000000000,0.484790333333333,0.317340666666667,0.149891000000000
765(mW/m2/nm),0.728167000000000,0.720745000000000,0.713323000000000,0.705901000000000,0.748668000000000,0.791435000000000,0.834202000000000,0.876969000000000,0.835915000000000,0.794861000000000,0.753807000000000,0.712753000000000,0.534276666666667,0.355800333333333,0.177324000000000
766(mW/m2/nm),0.791351000000000,0.783781000000000,0.776211000000000,0.768641000000000,0.810619500000000,0.852598000000000,0.894576500000000,0.936555000000000,0.895641750000000,0.854728500000000,0.813815250000000,0.772902000000000,0.584142333333333,0.395382666666667,0.206623000000000
767(mW/m2/nm),0.852506000000000,0.844898333333333,0.837290666666667,0.829683000000000,0.870646000000000,0.911609000000000,0.952572000000000,0.993535000000000,0.952960250000000,0.912385500000000,0.871810750000000,0.831236000000000,0.633054000000000,0.434872000000000,0.236690000000000
768(mW/m2/nm),0.904814000000000,0.897230000000000,0.889646000000000,0.882062000000000,0.921316250000000,0.960570500000000,0.999824750000000,1.039079000000000,0.999625250000000,0.960171500000000,0.920717750000000,0.881264000000000,0.676391666666667,0.471519333333333,0.266647000000000
769(mW/m2/nm),0.947973000000000,0.940047000000000,0.932121000000000,0.924195000000000,0.960625250000000,0.997055500000000,1.033485750000000,1.069916000000000,1.032416500000000,0.994917000000000,0.957417500000000,0.919918000000000,0.710474666666667,0.501031333333333,0.291588000000000
770(mW/m2/nm),0.984261000000000,0.975887666666667,0.967514333333333,0.959141000000000,0.992191000000000,1.025241000000000,1.058291000000000,1.091341000000000,1.056206500000000,1.021072000000000,0.985937500000000,0.950803000000000,0.738158333333333,0.525513666666667,0.312869000000000
771(mW/m2/nm),0.996880000000000,0.990734666666667,0.984589333333333,0.978444000000000,1.011844250000000,1.045244500000000,1.078644750000000,1.112045000000000,1.076543250000000,1.041041500000000,1.005539750000000,0.970038000000000,0.755160333333333,0.540282666666667,0.325405000000000
772(mW/m2/nm),1.008173000000000,1.001992333333330,0.995811666666667,0.989631000000000,1.022773000000000,1.055915000000000,1.089057000000000,1.122199000000000,1.086892750000000,1.051586500000000,1.016280250000000,0.980974000000000,0.765646000000000,0.550318000000000,0.334990000000000
773(mW/m2/nm),1.017066000000000,1.008823666666670,1.000581333333330,0.992339000000000,1.024645000000000,1.056951000000000,1.089257000000000,1.121563000000000,1.086983750000000,1.052404500000000,1.017825250000000,0.983246000000000,0.769313333333333,0.555380666666667,0.341448000000000
774(mW/m2/nm),1.020036000000000,1.013107000000000,1.006178000000000,0.999249000000000,1.031964750000000,1.064680500000000,1.097396250000000,1.130112000000000,1.094130500000000,1.058149000000000,1.022167500000000,0.986186000000000,0.771946333333333,0.557706666666667,0.343467000000000
775(mW/m2/nm),1.021474000000000,1.015081666666670,1.008689333333330,1.002297000000000,1.035203250000000,1.068109500000000,1.101015750000000,1.133922000000000,1.097857250000000,1.061792500000000,1.025727750000000,0.989663000000000,0.775022000000000,0.560381000000000,0.345740000000000
776(mW/m2/nm),1.021198000000000,1.014532000000000,1.007866000000000,1.001200000000000,1.034062750000000,1.066925500000000,1.099788250000000,1.132651000000000,1.097888250000000,1.063125500000000,1.028362750000000,0.993600000000000,0.778482666666667,0.563365333333333,0.348248000000000
777(mW/m2/nm),1.020122000000000,1.013755666666670,1.007389333333330,1.001023000000000,1.032362750000000,1.063702500000000,1.095042250000000,1.126382000000000,1.092541250000000,1.058700500000000,1.024859750000000,0.991019000000000,0.776859333333333,0.562699666666667,0.348540000000000
778(mW/m2/nm),1.017889000000000,1.011399666666670,1.004910333333330,0.998421000000000,1.029839500000000,1.061258000000000,1.092676500000000,1.124095000000000,1.090204500000000,1.056314000000000,1.022423500000000,0.988533000000000,0.774910333333333,0.561287666666667,0.347665000000000
779(mW/m2/nm),1.014255000000000,1.007202000000000,1.000149000000000,0.993096000000000,1.026264500000000,1.059433000000000,1.092601500000000,1.125770000000000,1.090831750000000,1.055893500000000,1.020955250000000,0.986017000000000,0.772523000000000,0.559029000000000,0.345535000000000
780(mW/m2/nm),1.010982000000000,1.004131000000000,0.997280000000000,0.990429000000000,1.023544000000000,1.056659000000000,1.089774000000000,1.122889000000000,1.088104500000000,1.053320000000000,1.018535500000000,0.983751000000000,0.771028000000000,0.558305000000000,0.345582000000000
